Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
              1 |     12556 |     1 | 259.6000000000000000 |     1.3169878305184707 |              1 |     12556 |     2 | 292.2500000000000000 |     1.0913913239085749
              1 |     12686 |     1 | 266.0000000000000000 |     1.0413024878309248 |              1 |     12686 |     2 | 236.2500000000000000 |     1.1038202045108698
              1 |     12709 |     1 | 287.6000000000000000 |     1.2010246116883832 |              1 |     12709 |     2 | 250.0000000000000000 |     1.0302465724281720
              1 |     14251 |     1 | 306.5000000000000000 |     1.3057488650536672 |              1 |     14251 |     2 | 222.5000000000000000 |     1.0414980842416494
              1 |     15806 |     1 | 312.2000000000000000 |     1.0592942244893402 |              1 |     15806 |     2 | 401.3333333333333333 |     1.2390871415701919
              1 |     16057 |     1 | 174.0000000000000000 |     1.2404011152343391 |              1 |     16057 |     2 | 377.0000000000000000 |     1.2195362266433342
              1 |     16076 |     1 | 343.2000000000000000 |     1.0378103181528846 |              1 |     16076 |     2 | 378.0000000000000000 |     1.0837760442437751
              1 |     16633 |     1 | 345.6000000000000000 |     1.0579017902224740 |              1 |     16633 |     2 | 311.3333333333333333 |     1.2885024177782120
              1 |     16759 |     1 | 305.8000000000000000 |     1.1224782273722335 |              1 |     16759 |     2 | 275.7500000000000000 |     1.0103850631616754
              1 |     18326 |     1 | 107.6000000000000000 |     1.3440634704797584 |              1 |     18326 |     2 | 300.2500000000000000 |     1.1370180998370158
              1 |     18907 |     1 | 360.8000000000000000 |     1.0024113507358093 |              1 |     18907 |     2 | 165.5000000000000000 |     1.6216821761133051
              1 |     19294 |     1 | 299.4000000000000000 |     1.0290022310120574 |              1 |     19294 |     2 | 300.7500000000000000 |     1.1495931773503807
              1 |     19549 |     1 | 296.0000000000000000 |     1.0573550758913818 |              1 |     19549 |     2 | 330.2500000000000000 |     1.1170888032881726
              1 |     20918 |     1 | 368.2000000000000000 |     1.2370604966243047 |              1 |     20918 |     2 | 179.7500000000000000 |     1.1755991374525841
              1 |     21460 |     1 | 359.5000000000000000 |     1.0209305211168067 |              1 |     21460 |     2 | 402.0000000000000000 |     1.0155958179677711
              1 |     21854 |     1 | 300.6000000000000000 |     1.0087594100815602 |              1 |     21854 |     2 | 368.2500000000000000 |     1.1514202710298113
              1 |     21919 |     1 | 283.0000000000000000 |     1.3611420252055936 |              1 |     21919 |     2 | 282.6666666666666667 |     1.2341848401479894
              1 |     22052 |     1 | 340.8000000000000000 |     1.0337104404963498 |              1 |     22052 |     2 | 401.2500000000000000 |     1.0808259955121072
              1 |     22093 |     1 | 344.8000000000000000 |     1.1174560471405742 |              1 |     22093 |     2 | 388.0000000000000000 |     1.0225692074556907
              1 |     22396 |     1 | 308.4000000000000000 |     1.0836438100527464 |              1 |     22396 |     2 | 344.2500000000000000 |     1.1703794067339666
              1 |     23131 |     1 | 322.2500000000000000 |     1.0964153618981536 |              1 |     23131 |     2 | 347.5000000000000000 |     1.0945457814601266
              1 |     23845 |     1 | 467.5000000000000000 |     1.2145598829792471 |              1 |     23845 |     2 | 374.0000000000000000 |     1.1131839517753770
              1 |     24313 |     1 | 333.6000000000000000 |     1.2372192941486511 |              1 |     24313 |     2 | 320.2500000000000000 |     1.0741589207784918
              1 |     25255 |     1 | 278.5000000000000000 |     1.2160942560058528 |              1 |     25255 |     2 | 212.2500000000000000 |     1.2222940467703180
              1 |     25682 |     1 | 321.0000000000000000 |     1.3257419199376293 |              1 |     25682 |     2 | 384.7500000000000000 |     1.0187911896023132
              1 |     25843 |     1 | 186.4000000000000000 |     1.4048963464985408 |              1 |     25843 |     2 | 295.3333333333333333 |     1.2358189780422562
              2 |        52 |     1 | 377.6000000000000000 |     1.0012915472504290 |              2 |        52 |     2 | 318.2500000000000000 |     1.1348443220689992
              2 |      2126 |     1 | 185.4000000000000000 |     1.1433438081508360 |              2 |      2126 |     2 | 310.0000000000000000 |     1.4247295597475032
              2 |      3032 |     1 | 182.5000000000000000 |     1.1210669662440000 |              2 |      3032 |     2 | 316.2500000000000000 |     1.0122442443519051
              2 |      3286 |     1 | 306.0000000000000000 |     1.1872576455084706 |              2 |      3286 |     2 | 290.7500000000000000 |     1.3955197100988616
              2 |      3638 |     1 | 333.8000000000000000 |     1.1103763612343589 |              2 |      3638 |     2 | 199.5000000000000000 |     1.4772517471364060
              2 |      4648 |     1 | 319.8000000000000000 |     1.2160745152641964 |              2 |      4648 |     2 | 267.6666666666666667 |     1.3116322705199402
              2 |      5240 |     1 | 500.0000000000000000 |     1.0328407428059760 |              2 |      5240 |     2 | 305.0000000000000000 |     1.0769780648727934
              2 |      5384 |     1 | 330.4000000000000000 |     1.0481523717212167 |              2 |      5384 |     2 | 321.5000000000000000 |     1.0572942104146128
              2 |      5630 |     1 | 286.2000000000000000 |     1.1610415238059539 |              2 |      5630 |     2 | 440.5000000000000000 |     1.0369555958453394
              2 |      6082 |     1 | 271.5000000000000000 |     1.5784697874275285 |              2 |      6082 |     2 | 270.2500000000000000 |     1.0643530601151822
              2 |      6194 |     1 | 207.0000000000000000 |     1.3681096304338696 |              2 |      6194 |     2 | 337.2500000000000000 |     1.2778389226459689
              2 |      6745 |     1 | 238.2500000000000000 |     1.4584714158158363 |              2 |      6745 |     2 | 344.7500000000000000 |     1.1088498020328847
              2 |      7129 |     1 | 319.0000000000000000 |     1.0809275639660972 |              2 |      7129 |     2 | 220.0000000000000000 |     1.1653987600698955
              2 |      7298 |     1 | 281.8000000000000000 |     1.1134016804691803 |              2 |      7298 |     2 | 355.0000000000000000 |     1.0276788335678141
              2 |      7513 |     1 | 413.4000000000000000 |     1.0580289936284470 |              2 |      7513 |     2 | 199.7500000000000000 |     1.1874957172595144
              2 |      7594 |     1 | 307.5000000000000000 |     1.0155318799667772 |              2 |      7594 |     2 | 318.7500000000000000 |     1.0913690966810039
              2 |      7900 |     1 | 334.2000000000000000 |     1.0088229560496768 |              2 |      7900 |     2 | 186.3333333333333333 |     1.2418647943607174
              2 |      8095 |     1 | 371.2500000000000000 |     1.1429266023983219 |              2 |      8095 |     2 | 355.5000000000000000 |     1.0514387649501125
              2 |      9184 |     1 | 402.3333333333333333 |     1.1703157084999611 |              2 |      9184 |     2 | 305.2500000000000000 |     1.1798202613018247
              2 |     10334 |     1 | 313.6000000000000000 |     1.0496076321530166 |              2 |     10334 |     2 |  73.6666666666666667 |     1.3268724458290088
              2 |     10693 |     1 | 277.0000000000000000 |     1.3377801768554513 |              2 |     10693 |     2 | 384.7500000000000000 |     1.0561081375924808
              2 |     10820 |     1 | 371.8000000000000000 |     1.0478546289786928 |              2 |     10820 |     2 | 235.7500000000000000 |     1.1676096043411835
              2 |     10850 |     1 | 348.0000000000000000 |     1.1042991660642356 |              2 |     10850 |     2 | 345.7500000000000000 |     1.2932683541454924
              2 |     11083 |     1 | 328.4000000000000000 |     1.1597180712432887 |              2 |     11083 |     2 | 320.7500000000000000 |     1.1910168398351613
              2 |     12242 |     1 | 311.8000000000000000 |     1.1394295045509910 |              2 |     12242 |     2 | 279.5000000000000000 |     1.6919824049058784
              2 |     13214 |     1 | 395.5000000000000000 |     1.0745474819029052 |              2 |     13214 |     2 | 236.0000000000000000 |     1.4963287768682881
              2 |     13510 |     1 | 220.0000000000000000 |     1.0420564009206636 |              2 |     13510 |     2 | 353.6666666666666667 |     1.2889972152491649
              2 |     13570 |     1 | 304.6000000000000000 |     1.0190817677513887 |              2 |     13570 |     2 | 438.7500000000000000 |     1.0089504024762963
              2 |     14258 |     1 | 204.0000000000000000 |     1.5966301578885049 |              2 |     14258 |     2 | 367.7500000000000000 |     1.0676059440018681
              2 |     14371 |     1 | 204.2500000000000000 |     1.4006292037394419 |              2 |     14371 |     2 | 259.2500000000000000 |     1.1823236268750974
              2 |     15128 |     1 | 386.4000000000000000 |     1.0399631467406470 |              2 |     15128 |     2 | 320.5000000000000000 |     1.0714664858023089
              2 |     15862 |     1 | 315.6666666666666667 |     1.0403946931525945 |              2 |     15862 |     2 | 253.5000000000000000 |     1.0567403598620000
              2 |     16396 |     1 | 198.2500000000000000 |     1.7176666308568726 |              2 |     16396 |     2 | 248.0000000000000000 |     1.3002641210920847
              2 |     16669 |     1 | 363.2500000000000000 |     1.0270817790368341 |              2 |     16669 |     2 | 266.5000000000000000 |     1.0077195364539812
              2 |     18313 |     1 | 359.6000000000000000 |     1.2199400376876974 |              2 |     18313 |     2 | 413.0000000000000000 |     1.1023492721849104
              2 |     18664 |     1 | 219.0000000000000000 |     1.1776042356349269 |              2 |     18664 |     2 | 165.2500000000000000 |     1.4117055376370045
              2 |     18998 |     1 | 264.2000000000000000 |     1.0364346694455829 |              2 |     18998 |     2 | 337.2500000000000000 |     1.0755735027359555
              2 |     19180 |     1 | 321.0000000000000000 |     1.0989447062507165 |              2 |     19180 |     2 | 345.2500000000000000 |     1.0742996125096886
              2 |     19232 |     1 | 312.8000000000000000 |     1.0948062613675927 |              2 |     19232 |     2 | 240.6666666666666667 |     1.0228810829714958
              2 |     19471 |     1 | 312.2500000000000000 |     1.0661609969167974 |              2 |     19471 |     2 | 405.3333333333333333 |     1.0796801682496382
              2 |     19640 |     1 | 334.2500000000000000 |     1.0274096694059207 |              2 |     19640 |     2 | 281.2500000000000000 |     1.5093780039631360
              2 |     20488 |     1 | 312.2000000000000000 |     1.0659778579603075 |              2 |     20488 |     2 | 451.5000000000000000 |     1.0980012926281528
              2 |     22393 |     1 | 249.8000000000000000 |     1.5450453509307126 |              2 |     22393 |     2 | 244.7500000000000000 |     1.3556383261478039
              2 |     23128 |     1 | 252.0000000000000000 |     1.0751588502579444 |              2 |     23128 |     2 | 359.0000000000000000 | 1.00147701692227019499
              2 |     24394 |     1 | 330.0000000000000000 |     1.1017870949376606 |              2 |     24394 |     2 | 441.0000000000000000 |     1.2153898869374218
              2 |     24500 |     1 | 254.2500000000000000 |     1.0932864255902301 |              2 |     24500 |     2 | 234.0000000000000000 |     1.1595144091327564
              2 |     24562 |     1 | 425.2500000000000000 |     1.0515774588773333 |              2 |     24562 |     2 | 238.0000000000000000 |     1.0952855556496050
              2 |     24752 |     1 | 265.2000000000000000 |     1.1709447177292006 |              2 |     24752 |     2 | 364.2500000000000000 |     1.0690620475984708
              2 |     25088 |     1 | 239.2000000000000000 |     1.0200514692622492 |              2 |     25088 |     2 | 285.2500000000000000 |     1.0622950528602419
              2 |     25180 |     1 | 323.2000000000000000 |     1.0884569415862902 |              2 |     25180 |     2 | 173.2500000000000000 |     1.0927488298171775
              2 |     25381 |     1 | 344.4000000000000000 |     1.0913494352195209 |              2 |     25381 |     2 | 459.0000000000000000 |     1.0097547617097865
              3 |       601 |     1 | 253.4000000000000000 |     1.0225358885103473 |              3 |       601 |     2 | 400.2500000000000000 |     1.0122538416539113
              3 |      1262 |     1 | 336.8000000000000000 |     1.1959946492391983 |              3 |      1262 |     2 | 349.6666666666666667 |     1.4510697160960839
              3 |      2143 |     1 | 300.2500000000000000 |     1.0735402044458485 |              3 |      2143 |     2 | 394.2500000000000000 |     1.0364425774641471
              3 |      2170 |     1 | 331.8000000000000000 |     1.2050922143567450 |              3 |      2170 |     2 | 362.0000000000000000 |     1.1743786730205359
              3 |      2420 |     1 | 318.8000000000000000 |     1.1534193099466092 |              3 |      2420 |     2 | 564.5000000000000000 |     1.0659838277940691
              3 |      4052 |     1 | 324.0000000000000000 |     1.0306724335572994 |              3 |      4052 |     2 | 327.7500000000000000 |     1.2521841601778154
              3 |      4978 |     1 | 361.0000000000000000 |     1.0970316013073296 |              3 |      4978 |     2 | 274.5000000000000000 |     1.1331369197599126
              3 |      5209 |     1 | 310.8000000000000000 |     1.1989062026056725 |              3 |      5209 |     2 | 456.7500000000000000 |     1.1627139503450531
              3 |      5354 |     1 | 259.4000000000000000 |     1.0360643522551966 |              3 |      5354 |     2 | 315.5000000000000000 |     1.1179157659213185
              3 |      5692 |     1 | 206.6000000000000000 |     1.0816765891550387 |              3 |      5692 |     2 | 324.0000000000000000 |     1.3098497803900741
              3 |      6085 |     1 | 349.0000000000000000 |     1.0885235594804613 |              3 |      6085 |     2 | 383.7500000000000000 |     1.0610704062940743
              3 |      6607 |     1 | 261.2500000000000000 |     1.1917217365983464 |              3 |      6607 |     2 | 341.5000000000000000 |     1.2154368391112826
              3 |      8311 |     1 | 321.5000000000000000 |     1.3928674277379347 |              3 |      8311 |     2 | 333.5000000000000000 |     1.1087710851827496
              3 |      8318 |     1 | 232.6000000000000000 |     1.1492515819850860 |              3 |      8318 |     2 | 280.0000000000000000 |     1.1230160132368536
              3 |      8482 |     1 | 329.0000000000000000 |     1.2714204936452280 |              3 |      8482 |     2 | 233.3333333333333333 |     1.4203398558522686
              3 |      8800 |     1 | 363.2000000000000000 |     1.1706389900084912 |              3 |      8800 |     2 | 339.2500000000000000 |     1.2123679237033250
              3 |      8869 |     1 | 290.5000000000000000 |     1.0685183294614699 |              3 |      8869 |     2 | 376.3333333333333333 |     1.1716567214028282
              3 |     10663 |     1 | 343.6000000000000000 |     1.2686513135488504 |              3 |     10663 |     2 | 251.0000000000000000 |     1.1064871891618845
              3 |     10843 |     1 | 229.6000000000000000 |     1.2235366336138023 |              3 |     10843 |     2 | 337.2500000000000000 |     1.1660364367088302
              3 |     11584 |     1 | 372.8000000000000000 |     1.1877890184899195 |              3 |     11584 |     2 | 271.5000000000000000 |     1.0812786065091308
              3 |     11596 |     1 | 324.5000000000000000 |     1.1906142615519476 |              3 |     11596 |     2 | 390.2500000000000000 |     1.0104703276247687
              3 |     12727 |     1 | 359.0000000000000000 |     1.0877874225744095 |              3 |     12727 |     2 | 350.3333333333333333 |     1.4172104349411893
              3 |     12865 |     1 | 296.6000000000000000 |     1.1015346138492043 |              3 |     12865 |     2 | 344.2500000000000000 |     1.1013422467446100
              3 |     13648 |     1 | 380.8000000000000000 |     1.0103597176315126 |              3 |     13648 |     2 | 428.0000000000000000 |     1.1421880580031963
              3 |     13936 |     1 | 321.2500000000000000 |     1.1160372394979953 |              3 |     13936 |     2 | 373.2500000000000000 |     1.0772935058123697
              3 |     14804 |     1 | 339.2000000000000000 |     1.0709473172981014 |              3 |     14804 |     2 | 399.3333333333333333 |     1.0088318634450351
              3 |     15631 |     1 | 348.6000000000000000 |     1.0345265807165118 |              3 |     15631 |     2 | 412.5000000000000000 |     1.1011301204160848
              3 |     16303 |     1 | 350.0000000000000000 |     1.0138738264963857 |              3 |     16303 |     2 | 193.2500000000000000 |     1.3595066792365692
              3 |     16576 |     1 | 307.2500000000000000 |     1.4667166772967290 |              3 |     16576 |     2 | 255.2500000000000000 |     1.0381085221432125
              3 |     17078 |     1 | 222.0000000000000000 |     1.1174712458173018 |              3 |     17078 |     2 | 330.0000000000000000 |     1.1744265088681242
              3 |     17846 |     1 | 332.2500000000000000 |     1.3163277020500196 |              3 |     17846 |     2 | 419.0000000000000000 |     1.0278816330625752
              3 |     18236 |     1 | 394.2500000000000000 |     1.0024413331266481 |              3 |     18236 |     2 | 245.5000000000000000 |     1.0696659701307413
              3 |     18292 |     1 | 429.4000000000000000 |     1.0453735268528062 |              3 |     18292 |     2 | 478.5000000000000000 |     1.1097955959688548
              3 |     18448 |     1 | 293.5000000000000000 |     1.2790997257726780 |              3 |     18448 |     2 | 281.2500000000000000 |     1.0489245442778418
              3 |     20869 |     1 | 390.2500000000000000 |     1.0251470615519513 |              3 |     20869 |     2 | 224.5000000000000000 |     1.1972961294394388
              3 |     20893 |     1 | 311.4000000000000000 |     1.0061445772418882 |              3 |     20893 |     2 | 304.2500000000000000 |     1.0786564514101167
              3 |     21212 |     1 | 344.2500000000000000 |     1.2592994643703733 |              3 |     21212 |     2 | 174.5000000000000000 |     1.0723786792820000
              3 |     22436 |     1 | 265.2000000000000000 |     1.4448363070952677 |              3 |     22436 |     2 | 141.0000000000000000 |     1.0480948230371277
              3 |     23341 |     1 | 345.6000000000000000 |     1.1689986705740249 |              3 |     23341 |     2 | 160.3333333333333333 |     1.4386589234470852
              3 |     23422 |     1 | 257.0000000000000000 |     1.6774204286833230 |              3 |     23422 |     2 | 275.5000000000000000 |     1.2379021076054265
              3 |     23684 |     1 | 166.2500000000000000 |     1.0156021821625624 |              3 |     23684 |     2 | 404.7500000000000000 |     1.0152489989997480
              3 |     24038 |     1 | 379.0000000000000000 |     1.0866548886314301 |              3 |     24038 |     2 | 286.5000000000000000 |     1.2099179947544642
              3 |     24067 |     1 | 358.0000000000000000 |     1.0117710199128212 |              3 |     24067 |     2 | 311.3333333333333333 |     1.7237065571931392
              3 |     24145 |     1 | 499.0000000000000000 |     1.0785101221583687 |              3 |     24145 |     2 | 282.7500000000000000 |     1.1747053365480955
              3 |     24496 |     1 | 229.8000000000000000 |     1.1334394819841558 |              3 |     24496 |     2 | 177.5000000000000000 |     1.1353545500741746
              3 |     25375 |     1 | 330.0000000000000000 |     1.1414291140521515 |              3 |     25375 |     2 | 389.0000000000000000 |     1.0614839683965604
              3 |     25564 |     1 | 345.4000000000000000 |     1.0447591388915287 |              3 |     25564 |     2 | 265.2500000000000000 |     1.0030229719841810
              4 |       361 |     1 | 339.8000000000000000 |     1.0071806188553531 |              4 |       361 |     2 | 306.0000000000000000 |     1.0579961263272712
              4 |       452 |     1 | 352.5000000000000000 |     1.1621156934656199 |              4 |       452 |     2 | 307.5000000000000000 |     1.0500070556991935
              4 |       466 |     1 | 371.8000000000000000 |     1.1351262157641985 |              4 |       466 |     2 | 403.0000000000000000 |     1.1886762606788759
              4 |       766 |     1 | 362.4000000000000000 |     1.1342815131901380 |              4 |       766 |     2 | 490.0000000000000000 |     1.0117819053070204
              4 |       844 |     1 | 314.0000000000000000 |     1.1869713432148949 |              4 |       844 |     2 | 292.2500000000000000 |     1.0083919029568794
              4 |      1069 |     1 | 205.2000000000000000 |     1.2389309807697320 |              4 |      1069 |     2 | 413.5000000000000000 |     1.0464898314659444
              4 |      1658 |     1 | 318.3333333333333333 |     1.3766416123230346 |              4 |      1658 |     2 | 393.0000000000000000 |     1.1036238745778321
              4 |      1672 |     1 | 462.2500000000000000 | 1.00147277525927312061 |              4 |      1672 |     2 | 394.0000000000000000 |     1.1458849788508934
              4 |      1850 |     1 | 328.4000000000000000 |     1.1152734011487454 |              4 |      1850 |     2 | 352.2500000000000000 |     1.0228405854803719
              4 |      4004 |     1 | 503.2500000000000000 |     1.0116571748610770 |              4 |      4004 |     2 | 307.0000000000000000 |     1.3008411569132997
              4 |      4561 |     1 | 291.2000000000000000 |     1.3121938454381181 |              4 |      4561 |     2 | 333.6666666666666667 |     1.3438353348874286
              4 |      5122 |     1 | 202.0000000000000000 |     1.5095438629757079 |              4 |      5122 |     2 | 404.5000000000000000 |     1.0293023859826675
              4 |      5299 |     1 | 152.4000000000000000 |     1.0535593760503543 |              4 |      5299 |     2 | 279.7500000000000000 |     1.2751339650766005
              4 |      5602 |     1 | 212.4000000000000000 |     1.0735113718027825 |              4 |      5602 |     2 | 372.5000000000000000 |     1.1012919076665933
              4 |      5605 |     1 | 368.7500000000000000 |     1.0965512955842766 |              4 |      5605 |     2 | 368.3333333333333333 |     1.2693848963935846
              4 |      5912 |     1 | 391.6000000000000000 |     1.0386206897295889 |              4 |      5912 |     2 | 467.5000000000000000 |     1.4081634508763123
              4 |      6760 |     1 | 363.8000000000000000 |     1.0306091106905910 |              4 |      6760 |     2 | 293.5000000000000000 |     1.1191678801551482
              4 |      6886 |     1 | 399.0000000000000000 |     1.1382843191485539 |              4 |      6886 |     2 | 264.0000000000000000 |     1.4721502096149773
              4 |      8191 |     1 | 212.5000000000000000 |     1.4012708023760753 |              4 |      8191 |     2 | 129.3333333333333333 |     1.1802407249263067
              4 |      8504 |     1 | 314.0000000000000000 |     1.1673440788672675 |              4 |      8504 |     2 | 347.5000000000000000 |     1.0705667705245209
              4 |      9464 |     1 | 345.2000000000000000 |     1.0380290943385776 |              4 |      9464 |     2 | 442.5000000000000000 |     1.0384510711189062
              4 |      9856 |     1 | 300.2000000000000000 |     1.2328816269545370 |              4 |      9856 |     2 | 296.5000000000000000 |     1.1216400813488128
              4 |     10438 |     1 | 370.8000000000000000 |     1.0369960626057875 |              4 |     10438 |     2 | 315.0000000000000000 |     1.0702650943266540
              4 |     10798 |     1 | 316.5000000000000000 |     1.4152432000006193 |              4 |     10798 |     2 | 291.6666666666666667 |     1.4561112314542971
              4 |     10994 |     1 | 344.4000000000000000 |     1.0387985236109930 |              4 |     10994 |     2 | 371.2500000000000000 |     1.0166066593091582
              4 |     10999 |     1 | 304.0000000000000000 |     1.0083940463090691 |              4 |     10999 |     2 | 336.5000000000000000 |     1.1965577815336523
              4 |     11209 |     1 | 263.7500000000000000 |     1.2506844707761934 |              4 |     11209 |     2 | 235.2500000000000000 | 1.00301021496095217853
              4 |     13976 |     1 | 247.7500000000000000 |     1.3243064036172836 |              4 |     13976 |     2 | 418.6666666666666667 |     1.1716034184676648
              4 |     14755 |     1 | 347.5000000000000000 |     1.0845892624202360 |              4 |     14755 |     2 | 224.5000000000000000 |     1.0045275917041604
              4 |     16489 |     1 | 308.0000000000000000 |     1.0074487507195390 |              4 |     16489 |     2 | 378.2500000000000000 |     1.1522692007599603
              4 |     16732 |     1 | 214.4000000000000000 |     1.4319014657972388 |              4 |     16732 |     2 | 248.0000000000000000 |     1.2457567591142944
              4 |     16982 |     1 | 290.6000000000000000 |     1.0492383855884240 |              4 |     16982 |     2 | 384.3333333333333333 |     1.2302715388036132
              4 |     18316 |     1 | 331.6000000000000000 |     1.1095999337427774 |              4 |     18316 |     2 | 368.2500000000000000 |     1.0238663709647223
              4 |     19831 |     1 | 158.4000000000000000 |     1.1836203668142424 |              4 |     19831 |     2 | 344.5000000000000000 |     1.3239009401025341
              4 |     20300 |     1 | 304.4000000000000000 |     1.1174744659050986 |              4 |     20300 |     2 | 223.7500000000000000 |     1.7398601029701989
              4 |     21016 |     1 | 286.8000000000000000 |     1.0042942660010669 |              4 |     21016 |     2 | 193.2500000000000000 |     1.2650029696099922
              4 |     22261 |     1 | 211.5000000000000000 |     1.4109415685865248 |              4 |     22261 |     2 | 271.2500000000000000 |     1.1545681138114323
              4 |     22550 |     1 | 353.0000000000000000 |     1.1040674446232351 |              4 |     22550 |     2 | 332.0000000000000000 |     1.1558392359168524
              4 |     22558 |     1 | 463.8000000000000000 |     1.0340552587242561 |              4 |     22558 |     2 | 444.5000000000000000 |     1.1819580166965242
              4 |     24230 |     1 | 272.4000000000000000 |     1.1142825205336454 |              4 |     24230 |     2 | 280.0000000000000000 |     1.0398255838831607
              4 |     25708 |     1 | 204.6000000000000000 |     1.0461465530041398 |              4 |     25708 |     2 | 293.0000000000000000 |     1.1211902791331263
              5 |       718 |     1 | 321.5000000000000000 |     1.2631151887894930 |              5 |       718 |     2 | 212.2500000000000000 |     1.1143118240247774
              5 |      1333 |     1 | 360.8000000000000000 |     1.0321672984595011 |              5 |      1333 |     2 | 211.7500000000000000 |     1.0933927578554333
              5 |      1867 |     1 | 169.8000000000000000 |     1.2345133754267550 |              5 |      1867 |     2 | 256.0000000000000000 |     1.0383353306081133
              5 |      2126 |     1 | 285.0000000000000000 |     1.1981698365497298 |              5 |      2126 |     2 | 397.5000000000000000 |     1.0304796818320704
              5 |      3409 |     1 | 130.7500000000000000 |     1.1150687045371549 |              5 |      3409 |     2 | 392.0000000000000000 |     1.2124085129742219
              5 |      4108 |     1 | 292.6000000000000000 |     1.0404905414406699 |              5 |      4108 |     2 | 436.2500000000000000 |     1.0399087837471175
              5 |      4364 |     1 | 149.6000000000000000 |     1.0827081946684693 |              5 |      4364 |     2 | 301.5000000000000000 |     1.1386921901818375
              5 |      4537 |     1 | 338.8000000000000000 |     1.0137283382859681 |              5 |      4537 |     2 | 334.5000000000000000 |     1.0737792429956741
              5 |      4540 |     1 | 182.6000000000000000 |     1.0281196778078258 |              5 |      4540 |     2 | 321.0000000000000000 |     1.2840711863970530
