Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         | w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         
              1 |     14864 |     1 | 365.7500000000000000 | 1.1691381160919973 |              1 |     14864 |     2 | 290.7500000000000000 | 1.0249561900037868
              1 |     15778 |     1 | 265.0000000000000000 | 1.3722832314631434 |              1 |     15778 |     2 | 374.0000000000000000 | 1.0560628588562995
              1 |     16190 |     1 | 485.2500000000000000 | 1.0408677982454755 |              1 |     16190 |     2 | 223.0000000000000000 | 1.5293298858618430
              1 |     16714 |     1 | 391.7500000000000000 | 1.0162327423559694 |              1 |     16714 |     2 | 341.0000000000000000 | 1.1519440838044780
              1 |     16802 |     1 | 309.6666666666666667 | 1.3288367794612121 |              1 |     16802 |     2 | 379.5000000000000000 | 1.1050398197377997
              1 |     17806 |     1 | 328.0000000000000000 | 1.0789969687888659 |              1 |     17806 |     2 | 337.3333333333333333 | 1.1260933903536670
              2 |       296 |     1 | 268.6000000000000000 | 1.2041315900078704 |              2 |       296 |     2 | 299.0000000000000000 | 1.1540739438763712
              2 |       421 |     1 | 230.8000000000000000 | 1.3953067553703510 |              2 |       421 |     2 | 449.0000000000000000 | 1.0877660003512472
              2 |       752 |     1 | 232.8000000000000000 | 1.1322025087732560 |              2 |       752 |     2 | 337.5000000000000000 | 1.2675543781269956
              2 |       854 |     1 | 443.8000000000000000 | 1.0359889589179788 |              2 |       854 |     2 | 213.2500000000000000 | 1.6159239281942462
              2 |      1279 |     1 | 421.6000000000000000 | 1.0376959879253487 |              2 |      1279 |     2 | 404.7500000000000000 | 1.0686884118164027
              2 |      1693 |     1 | 315.2000000000000000 | 1.0159776740318940 |              2 |      1693 |     2 | 223.5000000000000000 | 1.1911121852707785
              2 |      2614 |     1 | 481.7500000000000000 | 1.0079579765848884 |              2 |      2614 |     2 | 313.0000000000000000 | 1.0264428759365655
              2 |      2866 |     1 | 226.2000000000000000 | 1.1563815554062069 |              2 |      2866 |     2 | 194.2500000000000000 | 1.0984478703890502
              2 |      3061 |     1 | 346.4000000000000000 | 1.0423149252170987 |              2 |      3061 |     2 | 170.0000000000000000 | 1.4053530876751471
              2 |      3110 |     1 | 268.6000000000000000 | 1.3359702476274200 |              2 |      3110 |     2 | 318.6666666666666667 | 1.1047911948965743
              2 |      4234 |     1 | 371.0000000000000000 | 1.1116711430177844 |              2 |      4234 |     2 | 377.0000000000000000 | 1.1370062957453342
              2 |      4627 |     1 | 298.3333333333333333 | 1.3654696444659117 |              2 |      4627 |     2 | 333.3333333333333333 | 1.0589716710091920
              2 |      4880 |     1 | 413.7500000000000000 | 1.0073252391463057 |              2 |      4880 |     2 | 331.7500000000000000 | 1.1902660420422818
              2 |      6703 |     1 | 319.4000000000000000 | 1.1020076690688635 |              2 |      6703 |     2 | 286.7500000000000000 | 1.3298908109898239
              2 |      8650 |     1 | 269.0000000000000000 | 1.0219600635265465 |              2 |      8650 |     2 | 388.2500000000000000 | 1.0076491449210303
              2 |      8846 |     1 | 401.6000000000000000 | 1.0544467608658367 |              2 |      8846 |     2 | 318.7500000000000000 | 1.0691838810384816
              2 |      9349 |     1 | 362.8000000000000000 | 1.1285744816536632 |              2 |      9349 |     2 | 280.0000000000000000 | 1.1233037098175179
              2 |     11534 |     1 | 376.0000000000000000 | 1.3352282304320452 |              2 |     11534 |     2 | 266.5000000000000000 | 1.1590414721488668
              2 |     12913 |     1 | 294.3333333333333333 | 1.0435458999169230 |              2 |     12913 |     2 | 188.3333333333333333 | 1.4271271801803186
              2 |     13484 |     1 | 288.2500000000000000 | 1.5841227615850650 |              2 |     13484 |     2 | 341.7500000000000000 | 1.0315996171107681
              2 |     13912 |     1 | 301.4000000000000000 | 1.2078582806296317 |              2 |     13912 |     2 | 243.2500000000000000 | 1.3538454943552888
              2 |     14942 |     1 | 320.4000000000000000 | 1.1411160856403839 |              2 |     14942 |     2 | 305.7500000000000000 | 1.0600808021359411
              2 |     14953 |     1 | 370.8000000000000000 | 1.0111963238300512 |              2 |     14953 |     2 | 387.5000000000000000 | 1.0665705818673006
              2 |     15409 |     1 | 387.6000000000000000 | 1.0130708733611894 |              2 |     15409 |     2 | 340.0000000000000000 | 1.4619777333234471
              2 |     15931 |     1 | 344.2000000000000000 | 1.0165173355869407 |              2 |     15931 |     2 | 300.5000000000000000 | 1.0174560296122097
              2 |     16234 |     1 | 319.6000000000000000 | 1.2423739532207009 |              2 |     16234 |     2 | 303.0000000000000000 | 1.1353551045168020
              2 |     16690 |     1 | 401.7500000000000000 | 1.0803356935385538 |              2 |     16690 |     2 | 337.6666666666666667 | 1.1408134020907848
              2 |     16846 |     1 | 267.0000000000000000 | 1.4905143645804869 |              2 |     16846 |     2 | 353.0000000000000000 | 1.2186726069606799
              2 |     16951 |     1 | 287.8000000000000000 | 1.0091150512039819 |              2 |     16951 |     2 | 381.7500000000000000 | 1.0589418637375743
              2 |     17107 |     1 | 408.2000000000000000 | 1.0968440169329520 |              2 |     17107 |     2 | 256.2500000000000000 | 1.0876183441366166
              3 |       511 |     1 | 227.0000000000000000 | 1.2012101966196256 |              3 |       511 |     2 | 280.2500000000000000 | 1.3399352935649492
              3 |       584 |     1 | 382.8000000000000000 | 1.0576734295912670 |              3 |       584 |     2 | 322.5000000000000000 | 1.0489683098899287
              3 |       664 |     1 | 347.0000000000000000 | 1.0882425923502363 |              3 |       664 |     2 | 435.6666666666666667 | 1.0752754404219594
              3 |       752 |     1 | 308.8000000000000000 | 1.2583977722032060 |              3 |       752 |     2 | 347.2500000000000000 | 1.1076982459508452
              3 |      1142 |     1 | 408.7500000000000000 | 1.0200111324866104 |              3 |      1142 |     2 | 278.2500000000000000 | 1.0726117233073208
              3 |      1468 |     1 | 399.8000000000000000 | 1.0437791085563807 |              3 |      1468 |     2 | 294.0000000000000000 | 1.1753214212860238
              3 |      1682 |     1 | 253.2000000000000000 | 1.0651556992509913 |              3 |      1682 |     2 | 323.2500000000000000 | 1.0798159250714091
              3 |      2050 |     1 | 221.0000000000000000 | 1.1637979141851629 |              3 |      2050 |     2 | 387.2500000000000000 | 1.0166905384077624
              3 |      2536 |     1 | 325.5000000000000000 | 1.2063435557196651 |              3 |      2536 |     2 | 272.0000000000000000 | 1.2067824534066029
              3 |      3524 |     1 | 335.2000000000000000 | 1.0468117354054147 |              3 |      3524 |     2 | 463.6666666666666667 | 1.0222049793831179
              3 |      3710 |     1 | 230.0000000000000000 | 1.0359191785189826 |              3 |      3710 |     2 | 337.0000000000000000 | 1.1375555821963561
              3 |      3854 |     1 | 355.6666666666666667 | 1.3992000146666064 |              3 |      3854 |     2 | 201.0000000000000000 | 1.1749933577925721
              3 |      4261 |     1 | 385.8000000000000000 | 1.0048827446318637 |              3 |      4261 |     2 | 317.6666666666666667 | 1.3266499825390672
              3 |      4814 |     1 | 307.6000000000000000 | 1.0063871728523017 |              3 |      4814 |     2 | 291.0000000000000000 | 1.2343069860709759
              3 |      5704 |     1 | 366.6000000000000000 | 1.1509771401309956 |              3 |      5704 |     2 | 248.0000000000000000 | 1.5696415877007581
              3 |      5752 |     1 | 212.0000000000000000 | 1.1200156913749340 |              3 |      5752 |     2 | 200.5000000000000000 | 1.1743967986789027
              3 |      5926 |     1 | 321.8000000000000000 | 1.0824733380761529 |              3 |      5926 |     2 | 423.0000000000000000 | 1.0773944757691631
              3 |      6362 |     1 | 332.7500000000000000 | 1.0964059190547288 |              3 |      6362 |     2 | 306.2500000000000000 | 1.3537477044947069
              3 |      6482 |     1 | 359.4000000000000000 | 1.0395916193064942 |              3 |      6482 |     2 | 309.0000000000000000 | 1.2997949893655631
              3 |      7180 |     1 | 433.0000000000000000 | 1.0289506528728684 |              3 |      7180 |     2 | 256.7500000000000000 | 1.2302036712238364
              3 |      7976 |     1 | 190.0000000000000000 | 1.0825165611957895 |              3 |      7976 |     2 | 405.2500000000000000 | 1.0706374985738951
              3 |      8308 |     1 | 346.0000000000000000 | 1.0932785298359827 |              3 |      8308 |     2 | 306.0000000000000000 | 1.2477071114695915
              3 |      8456 |     1 | 388.0000000000000000 | 1.0080581906623763 |              3 |      8456 |     2 | 270.0000000000000000 | 1.3164257215597407
              3 |      8575 |     1 | 311.2000000000000000 | 1.1930065968753374 |              3 |      8575 |     2 | 303.3333333333333333 | 1.4079715089717099
              3 |      8692 |     1 | 301.8000000000000000 | 1.1812711851452021 |              3 |      8692 |     2 | 280.5000000000000000 | 1.4401042931860891
              3 |      8864 |     1 | 255.2000000000000000 | 1.0238804018194592 |              3 |      8864 |     2 | 445.5000000000000000 | 1.0991064358742806
              3 |      9955 |     1 | 362.2500000000000000 | 1.1408758827184624 |              3 |      9955 |     2 | 277.6666666666666667 | 1.0540127212241561
              3 |     10132 |     1 | 290.8000000000000000 | 1.1334304596496802 |              3 |     10132 |     2 | 390.2500000000000000 | 1.1816050447007713
              3 |     11072 |     1 | 237.2000000000000000 | 1.2373197665259654 |              3 |     11072 |     2 | 388.2500000000000000 | 1.0075964742237115
              3 |     11533 |     1 | 358.0000000000000000 | 1.0446815343109162 |              3 |     11533 |     2 | 360.0000000000000000 | 1.1878738311298583
              3 |     11860 |     1 | 239.2000000000000000 | 1.0547858529056898 |              3 |     11860 |     2 | 351.5000000000000000 | 1.3619097890847596
              3 |     12166 |     1 | 344.0000000000000000 | 1.1236151412596424 |              3 |     12166 |     2 | 255.7500000000000000 | 1.0855699000529814
              3 |     12998 |     1 | 292.0000000000000000 | 1.4147566591392021 |              3 |     12998 |     2 | 335.6666666666666667 | 1.1835361229424727
              3 |     13082 |     1 | 151.0000000000000000 | 1.0129492130465497 |              3 |     13082 |     2 | 135.5000000000000000 | 1.2774493474786052
              3 |     14818 |     1 | 365.6000000000000000 | 1.1216153069018572 |              3 |     14818 |     2 | 314.3333333333333333 | 1.1944056771805387
              3 |     15068 |     1 | 286.0000000000000000 | 1.3163163145806923 |              3 |     15068 |     2 | 416.0000000000000000 | 1.0882203838929495
              3 |     15106 |     1 | 306.8000000000000000 | 1.1214065377665352 |              3 |     15106 |     2 | 400.2500000000000000 | 1.0977908092684247
              3 |     15716 |     1 | 241.0000000000000000 | 1.3016518808201577 |              3 |     15716 |     2 | 320.2500000000000000 | 1.0504972188463419
              3 |     15952 |     1 | 363.2500000000000000 | 1.1594758252519284 |              3 |     15952 |     2 |  51.0000000000000000 | 1.4460701229405720
              3 |     15956 |     1 | 230.0000000000000000 | 1.3215710705512435 |              3 |     15956 |     2 | 258.5000000000000000 | 1.1911816025954313
              4 |       343 |     1 | 217.2000000000000000 | 1.1523813228204420 |              4 |       343 |     2 | 413.0000000000000000 | 1.0033040527247385
              4 |      1034 |     1 | 388.4000000000000000 | 1.1980974709578630 |              4 |      1034 |     2 | 252.5000000000000000 | 1.8685194403233069
              4 |      3640 |     1 | 315.8000000000000000 | 1.3198358158680114 |              4 |      3640 |     2 | 302.5000000000000000 | 1.2311775262822975
              4 |      4196 |     1 | 241.2000000000000000 | 1.1848584510136899 |              4 |      4196 |     2 | 251.5000000000000000 | 1.1337912497967793
              4 |      4592 |     1 | 323.2000000000000000 | 1.0439903888231931 |              4 |      4592 |     2 | 318.0000000000000000 | 1.1854052946526289
              4 |      4675 |     1 | 376.2500000000000000 | 1.0089903188998326 |              4 |      4675 |     2 | 244.2500000000000000 | 1.5249778429582682
              4 |      4852 |     1 | 141.0000000000000000 | 1.2815899159404326 |              4 |      4852 |     2 | 361.2500000000000000 | 1.1581687910903253
              4 |      5236 |     1 | 264.4000000000000000 | 1.0793498389332753 |              4 |      5236 |     2 | 201.0000000000000000 | 1.1257494682289900
              4 |      5942 |     1 | 281.0000000000000000 | 1.0320898251488078 |              4 |      5942 |     2 | 376.0000000000000000 | 1.0880834560656702
              4 |      5995 |     1 | 327.5000000000000000 | 1.2127955737645924 |              4 |      5995 |     2 | 166.7500000000000000 | 1.5304489995720780
              4 |      7063 |     1 | 276.2500000000000000 | 1.2528073074013575 |              4 |      7063 |     2 | 499.5000000000000000 | 1.0099810741519800
              4 |      7879 |     1 | 351.5000000000000000 | 1.0289507549098094 |              4 |      7879 |     2 | 206.0000000000000000 | 1.4922638558461650
              4 |      8156 |     1 | 365.7500000000000000 | 1.1581916738987532 |              4 |      8156 |     2 | 249.2500000000000000 | 1.3768529147458696
              4 |      8176 |     1 | 337.7500000000000000 | 1.1328685145534271 |              4 |      8176 |     2 | 272.5000000000000000 | 1.2975076408452440
              4 |      8342 |     1 | 383.5000000000000000 | 1.0746730459107979 |              4 |      8342 |     2 | 509.0000000000000000 | 1.0224569566862456
              4 |      9092 |     1 | 282.4000000000000000 | 1.0504309598779922 |              4 |      9092 |     2 | 367.0000000000000000 | 1.0138485780483079
              4 |      9355 |     1 | 369.4000000000000000 | 1.0358611150489442 |              4 |      9355 |     2 | 370.3333333333333333 | 1.0929402004278011
              4 |      9757 |     1 | 273.6000000000000000 | 1.1397110778286806 |              4 |      9757 |     2 | 213.2500000000000000 | 1.0661287994820774
              4 |     10237 |     1 | 260.5000000000000000 | 1.0031981602618541 |              4 |     10237 |     2 | 157.0000000000000000 | 1.1529894011704204
              4 |     10612 |     1 | 358.4000000000000000 | 1.0352307022224470 |              4 |     10612 |     2 | 208.0000000000000000 | 1.3369592125032981
              4 |     10678 |     1 | 229.7500000000000000 | 1.2072436607237345 |              4 |     10678 |     2 | 257.5000000000000000 | 1.0611468389522990
              4 |     11552 |     1 | 270.8000000000000000 | 1.1429274952530281 |              4 |     11552 |     2 | 246.5000000000000000 | 1.1295315387283732
              4 |     11912 |     1 | 275.4000000000000000 | 1.1498169804368155 |              4 |     11912 |     2 | 329.7500000000000000 | 1.1081858885993813
              4 |     12469 |     1 | 255.4000000000000000 | 1.2721389725937314 |              4 |     12469 |     2 | 239.2500000000000000 | 1.0944950677107712
              4 |     12536 |     1 | 321.8000000000000000 | 1.1425143602946737 |              4 |     12536 |     2 | 287.6666666666666667 | 1.2331333270569038
              4 |     12661 |     1 | 370.6000000000000000 | 1.0462997513381894 |              4 |     12661 |     2 | 238.0000000000000000 | 1.3151461861158866
              4 |     12733 |     1 | 287.6000000000000000 | 1.0319862961028581 |              4 |     12733 |     2 | 387.5000000000000000 | 1.1474607838325342
              4 |     12790 |     1 | 248.0000000000000000 | 1.1318656842396129 |              4 |     12790 |     2 | 246.2500000000000000 | 1.0876800625359310
              4 |     12922 |     1 | 178.4000000000000000 | 1.1480403594537892 |              4 |     12922 |     2 | 328.0000000000000000 | 1.0203808733557744
              4 |     13430 |     1 | 306.8000000000000000 | 1.0378385158433540 |              4 |     13430 |     2 | 432.6666666666666667 | 1.1403833217088960
              4 |     13598 |     1 | 251.0000000000000000 | 1.4406536463850000 |              4 |     13598 |     2 | 377.5000000000000000 | 1.1444827637218040
              4 |     14528 |     1 | 134.4000000000000000 | 1.1691329881968676 |              4 |     14528 |     2 | 347.6666666666666667 | 1.4160846626341697
              4 |     14869 |     1 | 318.8000000000000000 | 1.1999161434355050 |              4 |     14869 |     2 | 261.6666666666666667 | 1.0591872171414344
              4 |     14959 |     1 | 304.8000000000000000 | 1.1394423554440945 |              4 |     14959 |     2 | 230.2500000000000000 | 1.2728651824429229
              4 |     15958 |     1 | 346.2000000000000000 | 1.0749783175699596 |              4 |     15958 |     2 | 347.7500000000000000 | 1.1803172870962301
              4 |     16120 |     1 | 139.2000000000000000 | 1.5112473712322629 |              4 |     16120 |     2 | 506.0000000000000000 | 1.0089263472093617
              4 |     16561 |     1 | 289.3333333333333333 | 1.1413085753092431 |              4 |     16561 |     2 | 130.0000000000000000 | 1.0927680503356231
              4 |     17204 |     1 | 396.8000000000000000 | 1.0152331425071623 |              4 |     17204 |     2 | 412.0000000000000000 | 1.1067242567372233
              4 |     17677 |     1 | 300.8000000000000000 | 1.2219362723705020 |              4 |     17677 |     2 | 372.2500000000000000 | 1.0476655012801343
              5 |       235 |     1 | 202.2000000000000000 | 1.0857779464325420 |              5 |       235 |     2 | 330.0000000000000000 | 1.0278729511936424
              5 |       464 |     1 | 351.7500000000000000 | 1.1016004457771173 |              5 |       464 |     2 | 347.6666666666666667 | 1.1057950793584890
              5 |       644 |     1 | 259.2000000000000000 | 1.2781112344089931 |              5 |       644 |     2 | 347.6666666666666667 | 1.1474683687939271
              5 |       746 |     1 | 337.0000000000000000 | 1.1491765990238783 |              5 |       746 |     2 | 277.2500000000000000 | 1.0058416345512029
              5 |      1006 |     1 | 201.6000000000000000 | 1.5029131620185714 |              5 |      1006 |     2 | 421.7500000000000000 | 1.0797981185785015
              5 |      2479 |     1 | 201.6666666666666667 | 1.3190486540761983 |              5 |      2479 |     2 | 410.0000000000000000 | 1.1220519573014415
              5 |      3406 |     1 | 305.6000000000000000 | 1.2519571073211158 |              5 |      3406 |     2 | 365.2500000000000000 | 1.0760145454249719
              5 |      3994 |     1 | 340.4000000000000000 | 1.0158579978214571 |              5 |      3994 |     2 | 192.0000000000000000 | 1.1189475177387448
              5 |      4528 |     1 | 345.6000000000000000 | 1.0970606708062934 |              5 |      4528 |     2 | 346.0000000000000000 | 1.1588526226517659
              5 |      4592 |     1 | 295.6000000000000000 | 1.0934874800605480 |              5 |      4592 |     2 | 314.0000000000000000 | 1.0689541563399841
              5 |      4652 |     1 | 278.0000000000000000 | 1.2149579000784892 |              5 |      4652 |     2 | 295.0000000000000000 | 1.0935413184461322
              5 |      4796 |     1 | 296.4000000000000000 | 1.0928403874169265 |              5 |      4796 |     2 | 229.0000000000000000 | 1.0053978632846769
              5 |      5581 |     1 | 330.0000000000000000 | 1.1209691246372303 |              5 |      5581 |     2 | 345.0000000000000000 | 1.2330826791621855
              5 |      5764 |     1 | 272.4000000000000000 | 1.0991890758697210 |              5 |      5764 |     2 | 182.5000000000000000 | 1.4298850352778247
              5 |      6542 |     1 | 417.0000000000000000 | 1.0173067761166523 |              5 |      6542 |     2 | 425.0000000000000000 | 1.0279525792517435
              5 |      6805 |     1 | 286.2500000000000000 | 1.0527883469729572 |              5 |      6805 |     2 | 340.0000000000000000 | 1.0579816914841059
              5 |      7034 |     1 | 315.2500000000000000 | 1.0216459276393719 |              5 |      7034 |     2 | 443.0000000000000000 | 1.2067104437404740
              5 |      8083 |     1 | 394.4000000000000000 | 1.0105038550210015 |              5 |      8083 |     2 | 207.3333333333333333 | 1.1415934456563232
              5 |      8282 |     1 | 356.2000000000000000 | 1.0862350256768360 |              5 |      8282 |     2 | 334.2500000000000000 | 1.0062957422212805
              5 |      8368 |     1 | 411.5000000000000000 | 1.4073401064198834 |              5 |      8368 |     2 | 406.0000000000000000 | 1.0596573239056429
              5 |      8570 |     1 | 325.2000000000000000 | 1.0678293888552829 |              5 |      8570 |     2 | 359.3333333333333333 | 1.3174948824990195
              5 |      8750 |     1 | 306.2500000000000000 | 1.1428334302690612 |              5 |      8750 |     2 | 419.5000000000000000 | 1.0344047449222217
              5 |     10726 |     1 | 362.4000000000000000 | 1.0963128809365618 |              5 |     10726 |     2 | 233.5000000000000000 | 1.0331915027381927
              5 |     11234 |     1 | 348.0000000000000000 | 1.0163541653400891 |              5 |     11234 |     2 | 308.7500000000000000 | 1.1664008129885247
              5 |     11407 |     1 | 312.8000000000000000 | 1.2798297259119246 |              5 |     11407 |     2 | 377.7500000000000000 | 1.0723378166142740
              5 |     12458 |     1 | 379.0000000000000000 | 1.0282843565109710 |              5 |     12458 |     2 | 309.7500000000000000 | 1.1834265950044487
              5 |     13106 |     1 | 397.6000000000000000 | 1.1489238073291147 |              5 |     13106 |     2 | 447.3333333333333333 | 1.0793089427156490
              5 |     13940 |     1 | 217.6000000000000000 | 1.0317203056888189 |              5 |     13940 |     2 | 348.5000000000000000 | 1.2372635522511277
              5 |     13958 |     1 | 243.8000000000000000 | 1.1987645177668499 |              5 |     13958 |     2 | 270.2500000000000000 | 1.2183052522407808
              5 |     14768 |     1 | 337.4000000000000000 | 1.0751302578517101 |              5 |     14768 |     2 | 444.2500000000000000 | 1.0518634267027327
              5 |     14876 |     1 | 460.4000000000000000 | 1.0263666479642485 |              5 |     14876 |     2 | 272.7500000000000000 | 1.1059468624229258
              5 |     15019 |     1 | 375.8000000000000000 | 1.0112101195943640 |              5 |     15019 |     2 | 300.5000000000000000 | 1.0553388058736106
              5 |     15049 |     1 | 238.4000000000000000 | 1.0613477146735319 |              5 |     15049 |     2 | 285.2500000000000000 | 1.1707045863007888
              5 |     15200 |     1 | 302.2000000000000000 | 1.0785613910500728 |              5 |     15200 |     2 | 237.0000000000000000 | 1.0460561524030675
              5 |     15446 |     1 | 337.0000000000000000 | 1.2119303706425134 |              5 |     15446 |     2 | 448.0000000000000000 | 1.0090882327314464
              5 |     15832 |     1 | 254.0000000000000000 | 1.0752825500607402 |              5 |     15832 |     2 | 264.5000000000000000 | 1.0084931810938488
              5 |     16804 |     1 | 374.6000000000000000 | 1.0204470551378751 |              5 |     16804 |     2 | 248.7500000000000000 | 1.0267055188574271
              5 |     17548 |     1 | 232.0000000000000000 | 1.7219625284729397 |              5 |     17548 |     2 | 179.3333333333333333 | 1.0158090348046617
(176 rows)

Time: 20059,179 ms (00:20,059)
 w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         | w_warehouse_sk | i_item_sk | d_moy |         mean         |        cov         
----------------+-----------+-------+----------------------+--------------------+----------------+-----------+-------+----------------------+--------------------
              1 |      7108 |     1 | 218.2500000000000000 | 1.6502199158340619 |              1 |      7108 |     2 | 266.5000000000000000 | 1.3383078205862927
              2 |     13484 |     1 | 288.2500000000000000 | 1.5841227615850650 |              2 |     13484 |     2 | 341.7500000000000000 | 1.0315996171107681
              4 |     16120 |     1 | 139.2000000000000000 | 1.5112473712322629 |              4 |     16120 |     2 | 506.0000000000000000 | 1.0089263472093617
              5 |      1006 |     1 | 201.6000000000000000 | 1.5029131620185714 |              5 |      1006 |     2 | 421.7500000000000000 | 1.0797981185785015
              5 |     17548 |     1 | 232.0000000000000000 | 1.7219625284729397 |              5 |     17548 |     2 | 179.3333333333333333 | 1.0158090348046617
(5 rows)

Time: 19614,953 ms (00:19,615)
