Timing is on.
 s_store_name1 |   s_store_id1    | d_week_seq1 |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        |        ?column?        
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5202 | 0.99196818508358856677 | 0.72790807227902932125 | 1.32201481276018662912 | 1.28651445844826043671 | 1.02657208258590537814 | 1.14514233921029092168 | 1.20701261065810802390
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
 able          | AAAAAAAAACAAAAAA |        5203 | 0.73743059075786443858 | 0.86320654088452441919 | 1.14275977875085746200 | 0.94987471673019471211 | 0.78636289128088049181 | 0.97266145886369036362 |     3.0634905332541168
(100 rows)

Time: 22206,524 ms (00:22,207)
