Timing is on.
         ca_county         | d_year |   web_q1_q2_increase   |  store_q1_q2_increase  |   web_q2_q3_increase   |  store_q2_q3_increase  
 Brazoria County           |   2000 | 0.80855803813863791693 | 0.77024561066423441049 |     2.7544420877641669 |     1.4663186570240465
 Effingham County          |   2000 | 0.81266683270454702309 | 0.80264030852435250641 |     1.6634889488211850 |     1.4896567108043511
 Holt County               |   2000 | 0.83413649760649682410 | 0.70047627814325414078 |     6.8209199527767096 |     1.9710720543389699
 Spink County              |   2000 | 0.85005133919226061159 | 0.65315093798734278935 |     1.6859525903166055 |     1.0985088244220030
 Hickman County            |   2000 | 0.85668896298411837157 | 0.75225909008874911614 |     2.4535341592297445 |     2.2170746659940707
 Delaware County           |   2000 | 0.86144411047368883949 | 0.76896372537964001918 |     3.3847134712803294 |     1.7655325838871725
 Tate County               |   2000 | 0.86817551211719612750 | 0.69946984840771639901 |     2.3266155736431044 |     1.4467534634450211
 Douglas County            |   2000 | 0.86957117249262929258 | 0.69675773552360400590 |     2.2896051718302162 |     1.9353356084163161
 Twiggs County             |   2000 | 0.87249450959791902685 | 0.79955051325384233604 |     2.0429714631311125 |     1.4252181560840272
 Martin County             |   2000 | 0.87534015863972177655 | 0.87309380122489678238 |     1.8966404777092033 |     1.6385174759868176
 Tift County               |   2000 | 0.87909566069142022171 | 0.82426345037779799966 |     1.3180718158733029 |     1.2998562465233704
 Pinellas County           |   2000 | 0.89505451754508418486 | 0.79526762000743828825 |     2.3349757848135464 |     2.2086722460690095
 Canyon County             |   2000 | 0.91059768112526414184 | 0.61959726241398169841 |     1.6550258256586173 |     1.3951088376817182
 Wabasha County            |   2000 | 0.93236954627126999392 | 0.52179655072213979534 |     3.1707713399373462 |     1.5815724306562583
 Dodge County              |   2000 | 0.93572197918906931757 | 0.91471529625528922750 |     3.1978778322780848 |     1.3532214037589116
 Red Lake County           |   2000 | 0.95113879879097601895 | 0.94957546802971636975 |     2.8197381744952635 |     1.5795673353495819
 McClain County            |   2000 | 0.97619808446900103401 | 0.81146635326053327305 |     3.4272828854059691 | 0.83164849232137130064
 Burleson County           |   2000 | 0.99185272129650462166 | 0.42029504963568045900 |     4.1958256669977653 |     2.8968984965876131
 Sunflower County          |   2000 | 0.99281666182163767137 | 0.57004647289896472349 |     5.7390549499489165 |     2.0941316297537672
 Perry County              |   2000 | 0.99340253779803679838 | 0.82987349358786199720 |     1.6169863450939589 |     1.5169925670690450
 Charles Mix County        |   2000 | 1.00581116026268999236 | 0.89506651839891716222 |     2.8541513307470114 |     2.3804769162036299
 Warren County             |   2000 |     1.0068762859174783 | 0.86377837282731216416 |     1.8584426538685973 |     1.5546448967760035
 Kenosha County            |   2000 | 1.01210673628817295874 | 0.73006435604860092170 |     2.9499518401483651 |     1.1696801558177570
 Crawford County           |   2000 |     1.0150920863859678 | 0.92689239805798579317 |     2.2047250017512274 |     1.9720223538483874
 Bacon County              |   2000 | 1.02189525079202392988 | 0.62874677289491247520 |     2.7310182053221286 |     1.7353799378229869
 Wheatland County          |   2000 | 1.02242809863003571420 | 0.67872716406290923607 |     4.0965756896586787 |     1.7078250876746372
 Upton County              |   2000 | 1.02872693413699343508 | 1.00273833695298838895 |     7.2240879999093595 |     1.1791969872116296
 Morris County             |   2000 |     1.0289961003682619 | 0.96789985866746606344 |     2.0791888071277384 |     1.5482250078593597
 Leon County               |   2000 | 1.04084876896001066142 | 0.73115804405506974177 |     2.9669299657569925 |     2.1545021470162166
 Clinton County            |   2000 |     1.0417929603589723 | 0.91999801447633098358 |     2.0384392165537178 |     1.9890405446721963
 Park County               |   2000 |     1.0480313115521490 | 0.90550201398922509845 |     3.0600309416986993 |     1.4445028944704473
 Madison County            |   2000 |     1.0614124189255799 | 0.88372908031990152626 |     2.3915385055762942 |     2.0156972630428410
 Hardin County             |   2000 |     1.0640131175297091 | 0.79949548461764661203 |     2.1990272469968092 |     1.5935325262138801
 Arlington County          |   2000 |     1.0749279560018756 |     1.0112696414965898 |     1.2226680016573029 |     1.1418900337347793
 Brevard County            |   2000 |     1.0995078179567330 | 0.37379475147296790967 |     4.6882126798309426 |     3.3393407828731879
 Siskiyou County           |   2000 | 1.10383146255577767506 | 0.42189536611275958458 |     7.6356094368848078 |     2.1379702854353027
 Sacramento County         |   2000 |     1.1092143975662587 | 0.93637232796779296944 |     2.3182129845535999 |     1.6975959121114121
 Sangamon County           |   2000 |     1.1325126559574044 | 0.61684133066186538902 |     5.5558411568143248 |     4.0714285549226316
 Tyrrell County            |   2000 |     1.1338587443882761 |     1.0372816451793369 |    12.5863456981459517 |     2.1528769463140782
 Bartholomew County        |   2000 |     1.1349645324091434 | 0.92282092044942862532 |     2.6186934544220629 |     1.0337871097619741
 Sumner County             |   2000 |     1.1410940261027379 | 0.97176608846581756903 |     1.9728618113158477 |     1.3773713266106237
 Golden Valley County      |   2000 |     1.1443680014161629 | 0.91678160386864627564 |     2.1229102182714918 |     1.8879857134039500
 Wasatch County            |   2000 |     1.1501700734566634 | 0.58282114032142574564 |     1.9675844538874983 |     1.6411497391233194
 Starr County              |   2000 | 1.15360258542145243583 | 0.35010226515123874563 |     3.6602340006978206 |     1.7967875888467879
 Florence County           |   2000 |     1.1604288835375145 | 0.60512034831686392453 |     3.4520734412505110 |     1.9235158134406290
 Weld County               |   2000 |     1.1727820300847803 | 0.70113069579276946000 |     2.2597385689730157 |     1.8847179181190149
 Stanton County            |   2000 |     1.1733472455428781 | 0.80110080499293067607 |     6.3544348926572599 |     1.5379218685561443
 Cheyenne County           |   2000 |     1.1776709436263751 |     1.1436412307389279 |     2.3991023385101879 |     1.8988544799110206
 Wake County               |   2000 |     1.1808562416887192 |     1.1056749093040806 |     1.4436794769126996 |     1.2333390650759447
 Essex County              |   2000 |     1.2027090762390279 | 0.83915132552328299969 |     2.0804710611517201 |     2.0413898230576269
 McMullen County           |   2000 |     1.2144497760234082 |     1.0692747453524251 |     2.3971847253430606 |     1.7879668477822562
 Muskingum County          |   2000 | 1.22087667786733041612 | 0.63795927801495910667 |     5.1903522465859075 | 0.92331463123513703180
 Pierce County             |   2000 |     1.2246963725970426 | 0.98910440388441826006 |     2.2679646249487990 |     1.9351222065011840
 Whiteside County          |   2000 |     1.2354897221157604 | 0.84348391336578956322 |     2.5506637439266993 |     2.3129435579206010
 Harris County             |   2000 |     1.2382751022209577 |     1.1516031510983135 |     3.9734284978398346 |     2.0605911880779742
 Ohio County               |   2000 |     1.2475636802011713 | 0.94661515858977723093 |     2.1689997843002149 |     1.9699561218590065
 Juneau County             |   2000 |     1.2589320808612983 | 0.50491142469220085827 |     1.4717411218455426 |     1.4210567075898488
 LaMoure County            |   2000 |     1.2703186224950427 |     1.2051039503328516 |     2.0307920664314204 |     1.7692080364135898
 Mineral County            |   2000 |     1.2796924340934023 | 0.96889464054796718242 |     2.6715256915308245 |     2.5263336164758246
 Bledsoe County            |   2000 |     1.2839487203306758 |     1.2295024508066799 |     2.5137722692663122 |     1.1447255389016135
 Butler County             |   2000 |     1.3202153070374929 |     1.2526863103551266 |     2.4712712080120988 |     1.6077395206614735
 Georgetown County         |   2000 |     1.3232209573602372 |     1.1394406800467926 |     2.1122321531690853 | 0.93055876035642569788
 Hampshire County          |   2000 |     1.3233326921021695 | 1.02376683869181904877 |     2.8575450862563628 |     1.5793272179683320
 Winn Parish               |   2000 |     1.3256636551072394 |     1.0937075651889112 |     2.2921116260326415 | 0.86487921160581327669
 Ward County               |   2000 |     1.3447882551534642 | 0.61459723981655635652 |     3.2557305564410000 |     1.8162128079022813
 Goodhue County            |   2000 |     1.3518108628483157 | 0.65471933284264029886 |     2.4940201271595470 |     2.2133098460845011
 Muskegon County           |   2000 |     1.3633619276474910 | 0.84804533966559457113 |     3.1569870182343903 |     1.5852785367420731
 Clearwater County         |   2000 |     1.3686008603534161 | 0.94186465788556279171 |     1.9083225541759500 |     1.2742794786984423
 Pine County               |   2000 |     1.3719192574429285 |     1.1588018829288557 | 0.99896382079512046662 | 0.70201678200420206920
 Chesapeake city           |   2000 |     1.3759241641470345 |     1.0770590912136752 |     1.5272513005998031 | 0.87108992480151669193
 Williams County           |   2000 |     1.3806063968996380 | 0.94788338471286044428 |     1.7856624845294934 |     1.3836484600950299
 Desha County              |   2000 |     1.3826755047727330 |     1.1433906540663955 |     2.8186150624720922 | 0.77253329672091358268
 De Kalb County            |   2000 |     1.3885470706407648 | 0.89694158392672341305 |     1.3633163010118935 |     1.3373993827632909
 Ionia County              |   2000 |     1.3981867487671503 | 0.51277988545804862696 |     8.9733924110484374 |     3.8052908959480026
 Barrow County             |   2000 |     1.4060509112459501 | 0.49362772662397868701 |     3.7100093993215263 |     2.8191233162924082
 Bergen County             |   2000 |     1.4121833117965042 | 0.48317291564865858255 |     4.2909565430687232 |     2.8739844940687785
 Cascade County            |   2000 |     1.4213384703375716 |     1.1646457309571440 |     1.5308338444363179 |     1.1984483607996210
 Payette County            |   2000 |     1.4301409714807422 |     1.0265421831179368 |     2.4702938556539156 |     1.0718648550171545
 Staunton city             |   2000 |     1.4573311508911146 |     1.1172501460560041 |     5.9750526347335561 |     2.5774554585819969
 Pushmataha County         |   2000 |     1.4585964014153429 | 0.74139119869559633919 |     6.4681039071077625 |     2.4965891281720942
 Harlan County             |   2000 |     1.4792216178750082 | 0.87410109421653917180 |     3.0621902114298065 |     1.6961880078739621
 Ballard County            |   2000 |     1.4811264290450060 |     1.3535639221954878 |     1.5191603010096035 | 0.93093727951844603247
 Duplin County             |   2000 |     1.4873132358158223 | 0.64716173693120166566 |     5.4096230358215123 |     2.5086572926340673
 Larimer County            |   2000 |     1.4942910969610750 | 0.91697077882323000723 |     2.3008613024777958 |     1.9071184027275486
 Botetourt County          |   2000 |     1.5096844956031693 |     1.1603262451170152 |     3.3354932906795646 |     2.9939753149692663
 Houghton County           |   2000 |     1.5107723781117341 | 0.51428826489857523130 |     3.4127958814405563 |     2.2589416714879107
 La Plata County           |   2000 |     1.5197941388783581 | 0.82062376051640555678 |     2.0571283833423886 |     1.7499061811706611
 Hunt County               |   2000 |     1.5248428482572689 | 0.91809540199636746735 |     3.3559769161607784 |     1.8776674186035378
 Pamlico County            |   2000 |     1.5361714918093260 | 0.48099523551732697542 |     1.6496165879426476 |     1.5836313699277236
 Sheridan County           |   2000 |     1.5680049621898687 | 0.99640079864328883330 |     1.9897953468977726 |     1.7867855710915649
 Berks County              |   2000 |     1.5894830632070036 |     1.2553437545716818 |     1.3661449807216056 |     1.2105010769813783
 Kenedy County             |   2000 |     1.5959805700418594 |     1.3200166143484023 |     3.3991058937965405 |     1.2720920264672620
 Oklahoma County           |   2000 |     1.5982395442730205 |     1.4259117077120911 |     2.8749232551316987 |     2.6697781562212504
 Harding County            |   2000 |     1.5983793446754914 |     1.0208531410042015 |     2.2043801269385516 |     1.9098834641498329
 Garrard County            |   2000 |     1.6041588194645401 | 0.81418891793646631834 |     3.1173983366053675 |     2.2976286221465314
 Haskell County            |   2000 |     1.6071671168628249 |     1.3893683342433573 |     2.9612188688185424 |     1.5733230336912062
 Liberty County            |   2000 |     1.6139271854325922 |     1.1306728605994171 |     2.2300114253523673 |     1.8089772854981255
 Shawano County            |   2000 |     1.6284974896066497 | 0.67423904955064770295 |     2.5665795945593643 |     2.1470931530733893
 Pearl River County        |   2000 |     1.6329162395538336 | 0.84859927191858847351 |     1.3020994882629028 |     1.0264974769177675
 Autauga County            |   2000 |     1.6363952508623807 | 0.80973495034977967180 |     4.4345464815101204 |     1.5421981954880788
 Powhatan County           |   2000 |     1.6372524738438125 |     1.3336527752263820 |     1.5379231636761467 |     1.5328317496171147
 Cache County              |   2000 |     1.6461415754898832 |     1.4020893101561996 |     4.0256502639979578 |     1.8947356203735514
 Prowers County            |   2000 |     1.6605334955770132 | 0.89812457197715344114 |     5.2832747388478215 |     1.8699086147406913
 Waseca County             |   2000 |     1.6990425638844166 | 0.55428982532901684381 |     2.0326846408532195 |     1.3726632425858252
 Finney County             |   2000 |     1.7032705290642899 |     1.5974540120369929 |     2.1641717904784386 |     1.4180995549823139
 Nacogdoches County        |   2000 |     1.7052846601698711 | 0.93822724872373612544 |     2.4543767946504191 | 0.88490463762408015187
 Texas County              |   2000 |     1.7107449656041064 | 0.87564847419269356433 |     2.4794100863765788 |     1.7360617402210808
 Cross County              |   2000 |     1.7241428849736510 |     1.4059700912976407 |     1.3720548616456932 |     1.1331005233266570
 Dade County               |   2000 |     1.7340001706411220 | 0.95457932341173475002 |     2.0277008554891183 |     1.7232782525287409
 Harvey County             |   2000 |     1.7652502078974676 | 0.75005062193987845635 |     2.1333987812100673 |     1.7694465684670733
 Cottonwood County         |   2000 |     1.7683706485734950 |     1.5826125562452858 | 0.92030837047082767677 | 0.81499639610673760065
 Jones County              |   2000 |     1.7973619064929138 | 0.94254056484180122495 |     2.2013804653130508 |     2.0899691928441031
 Kent County               |   2000 |     1.8052780603523167 | 0.96132661042499356037 |     2.3283313131987377 |     1.8538803097634825
 Sweetwater County         |   2000 |     1.8389320823357678 |     1.2119352379222532 |     2.8696784519498577 |     1.5162998508150170
 Jenkins County            |   2000 |     1.8407515837740111 |     1.4498561906201965 |     2.7031134592156829 |     1.0576718174973532
 Wise County               |   2000 |     1.8532680513204562 |     1.0897204090496730 | 0.91111300047348566174 | 0.85559717841895363659
 Winchester city           |   2000 |     1.8553156009580604 | 0.98930740123743831210 |     3.0084313995012301 |     2.3766933802056370
 Oglethorpe County         |   2000 |     1.8571561629074960 | 0.86394329344869829187 |     4.2095332307466843 |     1.3297485365113764
 Prairie County            |   2000 |     1.8765746471300347 |     1.0237089614982851 |     2.8001069032526437 |     1.5031270701992877
 Shawnee County            |   2000 |     1.8770242540727854 |     1.5326136648308231 |     1.8440373562646601 |     1.5802067026514061
 Currituck County          |   2000 |     1.9113835802221798 |     1.3752925629805333 |     1.4147556460673606 |     1.1794239979053577
 Owen County               |   2000 |     1.9452813556514829 |     1.1694191905528318 |     2.7991086079140839 |     2.0620063491885317
 Hardy County              |   2000 |     1.9785319085835877 | 0.74031487009877212160 |     1.6561039229000638 | 1.00263775680219257684
 Martinsville city         |   2000 |     1.9969852850325817 | 0.51717844423061397227 |     3.5751275371747365 |     2.3924962279837501
 Greenlee County           |   2000 |     2.0000886781088299 |     1.1469799842340765 |     5.5256380654058427 | 0.94080638780879564461
 Androscoggin County       |   2000 |     2.0098672177424520 | 0.68134482051992972605 |     1.1032533349348351 |     1.0312872605925142
 Richland County           |   2000 |     2.0297064794739066 | 0.78698308763287063280 |     1.9876374366564425 |     1.9215587476869051
 Lonoke County             |   2000 |     2.0781491976449013 | 0.46947093063252783153 |     3.4784025571694469 |     1.6139493473687911
 Winona County             |   2000 |     2.1061498078567360 | 0.75503460204564501357 |     3.2004181008360080 |     1.5414883354710430
 Dewey County              |   2000 |     2.1279340890621295 |     1.2643308451710067 |     3.0580394410345548 |     1.4601299782156346
 Prince William County     |   2000 |     2.1402462824142595 |     1.5595248987375508 |     2.0240774465881222 |     1.5633288405243817
 Skagit County             |   2000 |     2.1952775732490056 |     1.6811015209964256 |     1.6393149752861306 |     1.5261444316935996
 Copiah County             |   2000 |     2.2014233044600942 |     1.2096077092463798 |     4.0252073274587685 |     1.3379008000101635
 Wibaux County             |   2000 |     2.2105248344527563 | 0.49245197138208925854 |     2.8477699225945894 |     2.5313898057212357
 Hampton city              |   2000 |     2.2448761735198104 |     1.0607823992573119 |     2.8985948091545883 |     1.8719377453415207
 Pottawattamie County      |   2000 |     2.2745674446673369 |     1.3992664579513192 |     2.0890142655275665 | 0.58618983981002830234
 Whatcom County            |   2000 |     2.2985921337526385 |     1.0547823963920082 |     2.5512073617261185 |     1.6478095020528662
 Edmonson County           |   2000 |     2.3260847444313229 |     2.1052579783743714 |     1.7019588007273067 | 0.94846325960545608990
 Herkimer County           |   2000 |     2.3801226146967087 | 0.97083763585061429457 |     7.7681458198891362 |     2.4151298688088868
 Spalding County           |   2000 |     2.3850025920057961 | 0.94965014160498437938 |     1.6622426743121076 |     1.1099825299127395
 New York County           |   2000 |     2.4062469191554590 |     1.4565872627873284 |     1.8065340386561859 |     1.2928022986152278
 Baraga County             |   2000 |     2.4537364019252651 |     2.0227507033606798 |     1.3062057727335801 |     1.1610595263909614
 Kimball County            |   2000 |     2.4588902705673164 | 0.43203109332732364225 |     2.1749390299894130 |     1.9406095907173092
 Huerfano County           |   2000 |     2.4616895729088095 |     1.0803028635280492 |     3.7429075197470019 | 0.93339733997413594030
 Richland Parish           |   2000 |     2.4884355778650396 | 0.74672841700086224724 |     5.0469756723428876 |     1.9722613268891060
 Teller County             |   2000 |     2.5116638747030565 |     1.0597076652406502 |     1.2888659638639123 | 0.99704814735515457118
 Oxford County             |   2000 |     2.6027883971619643 | 0.33002857933094099057 |     3.3316195512256961 |     2.7625464229741369
 Muscogee County           |   2000 |     2.6250239098405149 | 0.67353868612612013726 |     3.7033522952745477 |     1.5928362916825217
 Braxton County            |   2000 |     2.6297378499802994 |     2.2243129725235755 |     2.3783212745728202 |     1.2030321002382560
 Faulkner County           |   2000 |     2.6823031491205365 |     1.9610356239684510 |     2.5332314696228283 | 0.89179401497082145750
 Yellowstone County        |   2000 |     2.7068418330777815 |     1.7624236667456761 |     3.0701318002556768 |     1.6054763061013560
 Plymouth County           |   2000 |     2.7963841885046094 | 0.53306246056655359477 |     3.3694980574019516 |     1.9717618135892084
 Mills County              |   2000 |     2.8416812954490168 |     1.4155065720096203 |     2.8734653947161775 |     1.4352469244082992
 Deaf Smith County         |   2000 |     2.8448920922039994 | 0.81370332256773769970 |     1.9022217886899489 |     1.8606180363083566
 Louisa County             |   2000 |     2.9425267998542756 |     1.2194094253242499 |     1.6779543390162596 |     1.1813747205787932
 Judith Basin County       |   2000 |     2.9426094462058900 |     1.8100880766227823 | 1.01224000759891948930 | 0.98295069047282522493
 Cimarron County           |   2000 |     2.9462512432051562 | 0.76967584756650903968 |     1.5927951659950304 |     1.2365627497867324
 Massac County             |   2000 |     3.0862452196677922 |     1.8738318256939251 | 0.80852252564340875678 | 0.20148461330684523207
 Bastrop County            |   2000 |     3.0887846438623628 | 0.68429049833183595578 |     1.7424267530677059 | 0.94978684278810485910
 Bourbon County            |   2000 |     3.1882225942959682 | 0.77639836653559678510 |     1.8333400548100231 |     1.2814313333391005
 Quitman County            |   2000 |     3.3695825086915291 | 0.93643293794309081934 |     2.9846113365493491 |     1.7673107396624205
 Lagrange County           |   2000 |     3.3839270998220355 | 0.52377953981562008029 |     1.6660798215483299 |     1.5106455916279591
 Belmont County            |   2000 |     3.4449245571977039 | 0.68455250191886528497 |     2.9390145459401508 | 0.87418743536839396953
 Salem city                |   2000 |     3.5842867179361563 |     1.4033388054089976 |     1.4886264376961835 |     1.3950613393800780
 San Luis Obispo County    |   2000 |     3.6305131119770690 |     1.4387263695577395 |     1.3942464436818722 |     1.1402385107226193
 Bibb County               |   2000 |     3.8380538348298135 |     1.6816741028095181 |     1.6421845349837505 |     1.6180772202850046
 Barber County             |   2000 |     3.8608022808938400 |     2.3559145219301671 |     2.3330738997681642 |     1.9004045476956626
 Natchitoches Parish       |   2000 |     3.9529229097942583 |     1.1012879280283524 |     1.3040248747161659 |     1.1836721587528762
 Allamakee County          |   2000 |     3.9832777418147316 |     1.5587912167354689 |     1.3734422892945596 | 0.90810089738264624550
 Tompkins County           |   2000 |     4.4151254161173703 |     1.3481871966956421 | 0.93190077957546432711 | 0.69170466529764450909
 Coleman County            |   2000 |     4.4160921068159098 |     1.1161971740286902 |     1.9677532804206802 |     1.4400822216399646
 Manistee County           |   2000 |     4.4404663626533778 |     1.3456265912366707 |     2.6680983463126062 |     1.5174971859194323
 Middlesex County          |   2000 |     4.4944699961435491 | 0.83442147334644737770 |     1.7087934359757099 |     1.7044442696014170
 Pendleton County          |   2000 |     4.5158378248860546 |     1.0991582235530190 |     3.3022263892375169 |     2.2197859210104186
 Montrose County           |   2000 |     4.9141780957534665 |     3.2203988889593371 |     2.0952969578819585 |     1.3618466903726061
 Alger County              |   2000 |     4.9528072330749094 | 0.44422928256908959362 |     3.4915631704700949 |     3.1398969693239255
 Waupaca County            |   2000 |     5.1171218081981733 | 0.82569716028030048787 |     4.9418537819087928 |     1.4977695742790247
 Neosho County             |   2000 |     5.5528581114077764 |     1.2368170609578567 |     1.9922308442916221 |     1.4425190041648802
 Greenbrier County         |   2000 |     5.8583344560998300 |     2.3668239796202517 |     1.6138542231472180 | 0.83317340644955977091
 Bladen County             |   2000 |     5.9789297577770773 | 0.79460698002546624463 |     4.7667731866925667 |     1.2510792208311883
 Colbert County            |   2000 |     6.0864716658062124 |     1.7091072432480462 |     1.7587380341083281 |     1.2103930612782945
 Loudoun County            |   2000 |     6.5176000413933357 |     1.3219291817822068 |     1.5347544290952142 |     1.0337755693106694
 Bartow County             |   2000 |     6.9819590114699509 | 0.68345476525963549120 |     3.0156924105888073 |     2.2729274495028666
 Culberson County          |   2000 |     7.0870096087487392 |     1.7542430726588414 | 0.94252391400069190412 | 0.89986718624622432959
 Luzerne County            |   2000 |     7.3074379589989906 |     3.0913762496233308 | 1.06155712957770283247 | 0.88143626343682753261
 Dillingham Census Area    |   2000 |     7.3457986905419263 | 0.99433735091258722810 |     1.1126855334612864 | 0.85964085792716645280
 Tulare County             |   2000 |    10.1016206333561556 | 0.57724734871347932678 |     1.7522163501888539 |     1.3293034900033285
(210 rows)

Time: 101339,080 ms (01:41,339)
