Timing is on.
 w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
              2 |     34736 |     1 | 311.0000000000000000 |     1.1507031865039228 |              2 |     34736 |     2 | 384.5000000000000000 |     1.0140252803320884
              2 |     35275 |     1 | 256.2500000000000000 |     1.3320237868108020 |              2 |     35275 |     2 | 337.7500000000000000 |     1.0615736106310762
              2 |     36080 |     1 | 297.8000000000000000 |     1.1061539930740128 |              2 |     36080 |     2 | 241.0000000000000000 |     1.0111719049736473
              2 |     37340 |     1 | 369.4000000000000000 |     1.0499935897677775 |              2 |     37340 |     2 | 420.3333333333333333 |     1.1722205809574251
              2 |     38131 |     1 | 254.0000000000000000 |     1.3756082416865906 |              2 |     38131 |     2 | 386.5000000000000000 |     1.0836288639152730
              2 |     38600 |     1 | 266.4000000000000000 |     1.1102312937797447 |              2 |     38600 |     2 | 335.6666666666666667 |     1.0055636419021549
              2 |     39154 |     1 | 191.2000000000000000 |     1.0759475445591579 |              2 |     39154 |     2 | 358.2500000000000000 |     1.0625206476443601
              2 |     39238 |     1 | 278.0000000000000000 |     1.1862843615291295 |              2 |     39238 |     2 | 383.0000000000000000 |     1.1894175562336005
              2 |     39325 |     1 | 333.6000000000000000 |     1.1227721965547122 |              2 |     39325 |     2 | 352.2500000000000000 |     1.0076520038018879
              2 |     39754 |     1 | 319.4000000000000000 |     1.1464642864780745 |              2 |     39754 |     2 | 221.0000000000000000 |     1.3847287486000814
              2 |     39766 |     1 | 317.5000000000000000 |     1.1911606711078709 |              2 |     39766 |     2 | 289.3333333333333333 |     1.0124329311207926
              2 |     41230 |     1 | 449.2000000000000000 |     1.0441761379883348 |              2 |     41230 |     2 | 301.6666666666666667 |     1.4973900556383779
              2 |     42152 |     1 | 275.0000000000000000 |     1.2966759792027164 |              2 |     42152 |     2 | 297.0000000000000000 |     1.0806314997477374
              2 |     42488 |     1 | 320.0000000000000000 |     1.0944662833146125 |              2 |     42488 |     2 | 315.7500000000000000 |     1.0109244310282185
              2 |     42736 |     1 | 281.8000000000000000 |     1.1131867679735025 |              2 |     42736 |     2 | 339.0000000000000000 |     1.1944061718373510
              2 |     44146 |     1 | 337.0000000000000000 |     1.0609397964444510 |              2 |     44146 |     2 | 170.7500000000000000 |     1.2296485894652299
              2 |     44407 |     1 | 445.2500000000000000 |     1.0904140723763504 |              2 |     44407 |     2 | 416.5000000000000000 |     1.0416008891800576
              2 |     45238 |     1 | 464.0000000000000000 |     1.0807468017187414 |              2 |     45238 |     2 | 262.0000000000000000 |     1.0864171554653626
              2 |     45358 |     1 | 388.0000000000000000 | 1.00234208673350773196 |              2 |     45358 |     2 | 343.2500000000000000 |     1.2259295811763496
              2 |     45475 |     1 | 293.5000000000000000 |     1.2462939652536525 |              2 |     45475 |     2 | 237.7500000000000000 |     1.2400807059345531
              3 |      1480 |     1 | 197.4000000000000000 |     1.0638514978244934 |              3 |      1480 |     2 | 339.6666666666666667 |     1.3163132750390373
              3 |      1904 |     1 | 340.0000000000000000 |     1.4166856637575588 |              3 |      1904 |     2 | 271.5000000000000000 |     1.1833106394753076
              3 |      2401 |     1 | 372.5000000000000000 |     1.0723602979228456 |              3 |      2401 |     2 | 239.7500000000000000 |     1.3154251997153535
              3 |      2443 |     1 | 351.6000000000000000 |     1.1021415458616581 |              3 |      2443 |     2 | 336.0000000000000000 |     1.0875522897742411
              3 |      2563 |     1 | 240.8000000000000000 |     1.1854672140744850 |              3 |      2563 |     2 | 275.7500000000000000 |     1.2193523117780490
              3 |      2618 |     1 | 314.0000000000000000 |     1.1963845355210637 |              3 |      2618 |     2 | 431.3333333333333333 |     1.0992221062569737
              3 |      2630 |     1 | 370.5000000000000000 |     1.1074034676056437 |              3 |      2630 |     2 | 345.6666666666666667 |     1.1908682376173115
              3 |      2908 |     1 | 377.0000000000000000 |     1.0700986550019284 |              3 |      2908 |     2 | 211.7500000000000000 |     1.1894913981420638
              3 |      3385 |     1 | 396.6000000000000000 |     1.0049000194279249 |              3 |      3385 |     2 | 376.6666666666666667 |     1.0911612083098301
              3 |      3559 |     1 | 309.0000000000000000 |     1.0749355477681230 |              3 |      3559 |     2 | 438.0000000000000000 |     1.0304394330776279
              3 |      4376 |     1 | 272.6000000000000000 | 1.00026600953677916361 |              3 |      4376 |     2 | 331.7500000000000000 |     1.0792980907979171
              3 |      4936 |     1 | 283.7500000000000000 |     1.1047296460835348 |              3 |      4936 |     2 | 314.0000000000000000 |     1.3645471747491815
              3 |      5170 |     1 | 491.2500000000000000 |     1.0258793071471695 |              3 |      5170 |     2 | 441.7500000000000000 |     1.1082269169030877
              3 |      5248 |     1 | 273.6000000000000000 |     1.3127569220462792 |              3 |      5248 |     2 | 301.0000000000000000 |     1.3840309863085183
              3 |      5917 |     1 | 278.4000000000000000 |     1.0768454110756106 |              3 |      5917 |     2 | 489.5000000000000000 |     1.2524240639197896
              3 |      6376 |     1 | 430.8000000000000000 |     1.0400065461360353 |              3 |      6376 |     2 | 252.2500000000000000 |     1.6681939069116551
              3 |      8209 |     1 | 352.6000000000000000 |     1.0660710758119002 |              3 |      8209 |     2 | 471.2500000000000000 |     1.0068115780598111
              3 |      8317 |     1 | 384.4000000000000000 |     1.1336765562507284 |              3 |      8317 |     2 | 495.7500000000000000 |     1.0177579737702915
              3 |      8437 |     1 | 259.8000000000000000 |     1.2310832426117475 |              3 |      8437 |     2 | 325.0000000000000000 |     1.0825668962298000
              3 |      8548 |     1 | 271.2000000000000000 |     1.0373271527558555 |              3 |      8548 |     2 | 315.0000000000000000 |     1.0051851796151206
              3 |      9038 |     1 | 359.0000000000000000 |     1.2700483715413092 |              3 |      9038 |     2 | 478.3333333333333333 |     1.0096940559928913
              3 |      9049 |     1 | 331.2000000000000000 |     1.1872420666258575 |              3 |      9049 |     2 | 354.2500000000000000 |     1.0287975400305152
              3 |     10117 |     1 | 340.2500000000000000 |     1.0451285845766877 |              3 |     10117 |     2 | 384.5000000000000000 |     1.0190999519296697
              3 |     10159 |     1 | 107.0000000000000000 |     1.0238657928036822 |              3 |     10159 |     2 | 265.7500000000000000 |     1.0404243335177046
              3 |     11224 |     1 | 354.4000000000000000 |     1.0138921894655361 |              3 |     11224 |     2 | 390.6666666666666667 |     1.2020209993469693
              3 |     11434 |     1 | 217.8000000000000000 |     1.1005615949635445 |              3 |     11434 |     2 | 328.6666666666666667 |     1.2394700048682444
              3 |     12166 |     1 | 217.6000000000000000 |     1.2079082093609467 |              3 |     12166 |     2 | 459.0000000000000000 | 1.00213286498303921569
              3 |     12172 |     1 | 345.8000000000000000 |     1.0810210166602863 |              3 |     12172 |     2 | 377.7500000000000000 |     1.0481304728681138
              3 |     12283 |     1 | 282.0000000000000000 |     1.1037572269732908 |              3 |     12283 |     2 | 476.0000000000000000 |     1.1973278689839433
              3 |     12343 |     1 | 268.2000000000000000 |     1.0229970872954139 |              3 |     12343 |     2 | 236.0000000000000000 |     1.0427919326704068
              3 |     12595 |     1 | 285.2000000000000000 |     1.3907937712598983 |              3 |     12595 |     2 | 320.7500000000000000 |     1.3728788830675012
              3 |     13348 |     1 | 324.7500000000000000 |     1.0901138632951624 |              3 |     13348 |     2 | 396.5000000000000000 |     1.0271940914757528
              3 |     13870 |     1 | 239.0000000000000000 |     1.1707745503472301 |              3 |     13870 |     2 | 330.5000000000000000 |     1.2351172124785749
              3 |     14032 |     1 | 398.2000000000000000 |     1.0622986653483601 |              3 |     14032 |     2 | 379.5000000000000000 |     1.3881279367166746
              3 |     14779 |     1 | 324.6000000000000000 |     1.1736484025660752 |              3 |     14779 |     2 | 422.5000000000000000 |     1.3773938009858675
              3 |     14794 |     1 | 368.5000000000000000 |     1.0676336835157883 |              3 |     14794 |     2 | 479.0000000000000000 |     1.0274453438535219
              3 |     15217 |     1 | 135.5000000000000000 |     1.2994729220836605 |              3 |     15217 |     2 | 282.2500000000000000 |     1.0753851415378246
              3 |     17503 |     1 | 329.8000000000000000 |     1.0190595880142571 |              3 |     17503 |     2 | 317.5000000000000000 |     1.0063160530754394
              3 |     18232 |     1 | 457.0000000000000000 |     1.0117753525788293 |              3 |     18232 |     2 | 355.2500000000000000 |     1.1067140511853286
              3 |     19022 |     1 | 282.5000000000000000 |     1.1646734966390619 |              3 |     19022 |     2 | 367.5000000000000000 |     1.1496021668356871
              3 |     19634 |     1 | 298.0000000000000000 |     1.1465024277187584 |              3 |     19634 |     2 | 207.3333333333333333 |     1.2358032635773987
              3 |     19789 |     1 | 286.6000000000000000 |     1.2243718523779553 |              3 |     19789 |     2 | 267.5000000000000000 |     1.1577383598545009
              3 |     20210 |     1 | 307.2500000000000000 |     1.1093485792513849 |              3 |     20210 |     2 | 378.7500000000000000 |     1.0592414939420436
              3 |     21508 |     1 | 322.2000000000000000 |     1.1346727976265549 |              3 |     21508 |     2 | 376.2500000000000000 |     1.0698818920363721
              3 |     22178 |     1 | 245.0000000000000000 |     1.1835092543842245 |              3 |     22178 |     2 | 231.0000000000000000 |     1.6937087672117403
              3 |     22456 |     1 | 323.6000000000000000 |     1.0022861278122250 |              3 |     22456 |     2 | 335.0000000000000000 |     1.3240906349282567
              3 |     22652 |     1 | 253.7500000000000000 |     1.2549785509152000 |              3 |     22652 |     2 | 384.0000000000000000 |     1.0885323215308594
              3 |     23095 |     1 | 350.2000000000000000 |     1.0190062631760994 |              3 |     23095 |     2 | 283.5000000000000000 |     1.1028950735423986
              3 |     23114 |     1 | 260.2500000000000000 |     1.0839611835745437 |              3 |     23114 |     2 | 347.5000000000000000 |     1.0940564152010302
              3 |     23882 |     1 | 295.8000000000000000 |     1.0906197824071704 |              3 |     23882 |     2 | 402.0000000000000000 |     1.0749924520944776
